TimeStamp;Частота вращения РНД (Расчетная);0 - Bad, 1 - Good, 2 - Potential
12:13:50.989;7709.48;1
12:13:51.013;7709.48;1
12:13:51.034;7701.94;1
12:13:51.057;7708.47;1
12:13:51.083;7705.55;1
12:13:51.104;7705.68;1
12:13:51.126;7708.19;1
12:13:51.149;7708.19;1
12:13:51.172;7701.15;1
12:13:51.196;7706.01;1
12:13:51.221;7705.73;1
12:13:51.244;7705.17;1
12:13:51.264;7705.04;1
12:13:51.287;7705.04;1
12:13:51.311;7705.04;1
12:13:51.334;7707.82;1
12:13:51.359;7707.72;1
12:13:51.384;7706.97;1
12:13:51.405;7707.69;1
12:13:51.428;7700.04;1
12:13:51.448;7700.04;1
12:13:51.472;7706.73;1
12:13:51.495;7708.58;1
12:13:51.519;7703.2;1
12:13:51.542;7707.48;1
12:13:51.564;7707.48;1
12:13:51.588;7700.3;1
12:13:51.610;7706.38;1
12:13:51.632;7708.78;1
12:13:51.655;7705.7;1
12:13:51.680;7700.47;1
12:13:51.701;7704.7;1
12:13:51.725;7704.7;1
12:13:51.747;7708.31;1
12:13:51.770;7708.63;1
12:13:51.794;7700.67;1
12:13:51.817;7708.78;1
12:13:51.840;7711.33;1
12:13:51.862;7711.33;1
12:13:51.888;7703.16;1
12:13:51.908;7703.35;1
12:13:51.931;7707.68;1
12:13:51.956;7708.73;1
12:13:51.977;7706.1;1
12:13:52.002;7705.56;1
12:13:52.023;7705.56;1
12:13:52.047;7709.85;1
12:13:52.069;7702.27;1
12:13:52.092;7702.27;1
12:13:52.115;7707.01;1
12:13:52.138;7707.01;1
12:13:52.161;7707.01;1
12:13:52.184;7709.61;1
12:13:52.207;7706.15;1
12:13:52.230;7701.48;1
12:13:52.253;7705.73;1
12:13:52.276;7706.5;1
12:13:52.299;7706.5;1
12:13:52.322;7703.3;1
12:13:52.345;7705;1
12:13:52.370;7709.65;1
12:13:52.391;7708.68;1
12:13:52.417;7708.68;1
12:13:52.437;7710.97;1
12:13:52.462;7704.98;1
12:13:52.488;7704.57;1
12:13:52.508;7704.07;1
12:13:52.530;7710.12;1
12:13:52.552;7710.12;1
12:13:52.576;7707.39;1
12:13:52.600;7704.14;1
12:13:52.621;7703.53;1
12:13:52.646;7702.83;1
12:13:52.667;7705.48;1
12:13:52.691;7705.48;1
12:13:52.715;7705.35;1
12:13:52.739;7705.04;1
12:13:52.762;7705.56;1
12:13:52.783;7702.81;1
12:13:52.806;7702.81;1
12:13:52.829;7705.4;1
12:13:52.851;7704.54;1
12:13:52.875;7705.14;1
12:13:52.898;7706.07;1
12:13:52.921;7706.92;1
12:13:52.944;7705.76;1
12:13:52.967;7705.76;1
12:13:52.991;7708.04;1
12:13:53.013;7703.99;1
12:13:53.036;7703.49;1
12:13:53.060;7707.28;1
12:13:53.085;7708.61;1
12:13:53.105;7708.61;1
12:13:53.131;7708.37;1
12:13:53.152;7702.64;1
12:13:53.175;7707.45;1
12:13:53.197;7707.16;1
12:13:53.220;7707.74;1
12:13:53.243;7703.39;1
12:13:53.266;7705.5;1
12:13:53.289;7705.5;1
12:13:53.312;7705.57;1
12:13:53.335;7703.82;1
12:13:53.358;7703.82;1
12:13:53.384;7707.18;1
12:13:53.405;7707.18;1
12:13:53.428;7705.27;1
12:13:53.450;7701.99;1
12:13:53.473;7704.98;1
12:13:53.496;7704.98;1
12:13:53.519;7703.11;1
12:13:53.542;7704.29;1
12:13:53.565;7706.9;1
12:13:53.589;7709.26;1
12:13:53.611;7701.6;1
12:13:53.634;7701.7;1
12:13:53.657;7702.62;1
12:13:53.682;7702.62;1
12:13:53.703;7705.43;1
12:13:53.729;7705.43;1
12:13:53.749;7705.69;1
12:13:53.772;7703.21;1
12:13:53.795;7703.21;1
12:13:53.818;7701.85;1
12:13:53.841;7703.99;1
12:13:53.866;7703.43;1
12:13:53.887;7704.3;1
12:13:53.910;7702.85;1
12:13:53.933;7704.03;1
12:13:53.955;7703.83;1
12:13:53.980;7703.83;1
12:13:54.001;7702.53;1
12:13:54.024;7705.33;1
12:13:54.047;7704.06;1
12:13:54.070;7706.17;1
12:13:54.093;7706.33;1
12:13:54.116;7704.39;1
12:13:54.142;7704.39;1
12:13:54.164;7706.8;1
12:13:54.185;7704.86;1
12:13:54.208;7705.06;1
12:13:54.231;7703.06;1
12:13:54.254;7706.28;1
12:13:54.279;7706.28;1
12:13:54.300;7701.57;1
12:13:54.323;7706.66;1
12:13:54.346;7702.88;1
12:13:54.369;7704.95;1
12:13:54.393;7704.79;1
12:13:54.416;7704.79;1
12:13:54.439;7703.44;1
12:13:54.461;7703.97;1
12:13:54.484;7705.87;1
12:13:54.510;7706.04;1
12:13:54.530;7698.55;1
12:13:54.554;7698.55;1
12:13:54.578;7707.13;1
12:13:54.601;7701.74;1
12:13:54.625;7706.11;1
12:13:54.647;7698.53;1
12:13:54.668;7701.99;1
12:13:54.694;7701.99;1
12:13:54.714;7702.57;1
12:13:54.738;7703.04;1
12:13:54.760;7703.04;1
12:13:54.786;7704.16;1
12:13:54.810;7705.64;1
12:13:54.829;7708.81;1
12:13:54.853;7708.81;1
12:13:54.876;7701.72;1
12:13:54.899;7701.81;1
12:13:54.924;7704.4;1
12:13:54.945;7701.29;1
12:13:54.967;7703.26;1
12:13:54.990;7701.71;1
12:13:55.015;7701.71;1
12:13:55.036;7703.48;1
12:13:55.060;7704.02;1
12:13:55.085;7703.39;1
12:13:55.105;7704.51;1
12:13:55.128;7698.95;1
12:13:55.152;7708.81;1
12:13:55.176;7708.81;1
12:13:55.200;7702.4;1
12:13:55.221;7698.24;1
12:13:55.244;7702.64;1
12:13:55.267;7699.23;1
12:13:55.290;7704.13;1
12:13:55.312;7704.13;1
12:13:55.335;7703.26;1
12:13:55.361;7703.63;1
12:13:55.386;7699.77;1
12:13:55.406;7705.7;1
12:13:55.427;7706.86;1
12:13:55.451;7706.86;1
12:13:55.474;7706.86;1
12:13:55.497;7700.37;1
12:13:55.521;7706.79;1
12:13:55.542;7704.01;1
12:13:55.569;7701.23;1
12:13:55.589;7701.93;1
12:13:55.613;7701.93;1
12:13:55.634;7700.69;1
12:13:55.660;7703.86;1
12:13:55.685;7705.6;1
12:13:55.703;7704.46;1
12:13:55.729;7704.46;1
12:13:55.750;7702.08;1
12:13:55.773;7704.55;1
12:13:55.798;7700.2;1
12:13:55.819;7706.42;1
12:13:55.843;7700.85;1
12:13:55.867;7700.85;1
12:13:55.887;7704.4;1
12:13:55.912;7701.66;1
12:13:55.935;7698.78;1
12:13:55.957;7700.74;1
12:13:55.981;7703.39;1
12:13:56.002;7703.55;1
12:13:56.025;7703.55;1
12:13:56.049;7704.32;1
12:13:56.071;7704.27;1
12:13:56.094;7700.38;1
12:13:56.118;7704.94;1
12:13:56.140;7704.94;1
12:13:56.166;7699.44;1
12:13:56.188;7703.3;1
12:13:56.210;7698.24;1
12:13:56.232;7701.2;1
12:13:56.255;7702.18;1
12:13:56.282;7704.37;1
12:13:56.302;7700.15;1
12:13:56.327;7700.15;1
12:13:56.348;7705.79;1
12:13:56.370;7701.73;1
12:13:56.394;7701.73;1
12:13:56.416;7701.65;1
12:13:56.439;7699.22;1
12:13:56.462;7700.26;1
12:13:56.486;7700.91;1
12:13:56.508;7701.13;1
12:13:56.531;7701.13;1
12:13:56.554;7704.02;1
12:13:56.577;7704.02;1
12:13:56.600;7704.45;1
12:13:56.623;7701.91;1
12:13:56.646;7702.79;1
12:13:56.670;7706.02;1
12:13:56.694;7706.02;1
12:13:56.715;7704.78;1
12:13:56.741;7699.3;1
12:13:56.763;7705.53;1
12:13:56.785;7707.76;1
12:13:56.807;7701.54;1
12:13:56.831;7701.54;1
12:13:56.853;7700.64;1
12:13:56.876;7701.57;1
12:13:56.902;7701.49;1
12:13:56.923;7705.22;1
12:13:56.945;7707.64;1
12:13:56.969;7707.64;1
12:13:56.993;7704.76;1
12:13:57.015;7695.78;1
12:13:57.037;7703.53;1
12:13:57.061;7701.59;1
12:13:57.085;7703.36;1
12:13:57.106;7698.98;1
12:13:57.129;7698.98;1
12:13:57.152;7700.65;1
12:13:57.178;7702.06;1
12:13:57.201;7704.24;1
12:13:57.221;7705.34;1
12:13:57.247;7697.49;1
12:13:57.268;7703.84;1
12:13:57.290;7703.84;1
12:13:57.315;7701.69;1
12:13:57.337;7704.43;1
12:13:57.359;7698.95;1
12:13:57.385;7698.41;1
12:13:57.406;7699.25;1
12:13:57.429;7699.25;1
12:13:57.452;7701.06;1
12:13:57.474;7701.54;1
12:13:57.500;7700.64;1
12:13:57.520;7701.43;1
12:13:57.546;7701.38;1
12:13:57.566;7701.97;1
12:13:57.591;7702.65;1
12:13:57.612;7702.65;1
12:13:57.637;7700.1;1
12:13:57.659;7705.39;1
12:13:57.683;7702.34;1
12:13:57.705;7702.35;1
12:13:57.728;7702.35;1
12:13:57.751;7695.96;1
12:13:57.774;7704.66;1
12:13:57.799;7704.9;1
12:13:57.819;7701.37;1
12:13:57.845;7703.42;1
12:13:57.868;7703.36;1
12:13:57.888;7702.31;1
12:13:57.911;7702.31;1
12:13:57.936;7700.36;1
12:13:57.959;7704.11;1
12:13:57.982;7699.02;1
12:13:58.003;7704.46;1
12:13:58.027;7696.46;1
12:13:58.050;7696.46;1
12:13:58.072;7700.21;1
12:13:58.098;7699.76;1
12:13:58.121;7700.32;1
12:13:58.143;7703.32;1
12:13:58.165;7701.51;1
12:13:58.188;7701.51;1
12:13:58.210;7699.64;1
12:13:58.236;7700.87;1
12:13:58.257;7699.41;1
12:13:58.283;7701.25;1
12:13:58.305;7700.46;1
12:13:58.327;7700.46;1
12:13:58.348;7703.12;1
12:13:58.372;7697.52;1
12:13:58.396;7696.58;1
12:13:58.418;7701.07;1
12:13:58.441;7701.25;1
12:13:58.463;7701.25;1
12:13:58.488;7700.58;1
12:13:58.510;7698.68;1
12:13:58.532;7700.22;1
12:13:58.556;7698.47;1
12:13:58.581;7700.74;1
12:13:58.604;7700.74;1
12:13:58.627;7700.18;1
12:13:58.647;7699.78;1
12:13:58.671;7698.69;1
12:13:58.695;7700.65;1
12:13:58.716;7698.94;1
12:13:58.739;7697.5;1
12:13:58.762;7695.74;1
12:13:58.785;7695.74;1
12:13:58.808;7701.08;1
12:13:58.831;7695.5;1
12:13:58.854;7695.5;1
12:13:58.877;7701.07;1
12:13:58.900;7701.07;1
12:13:58.923;7699.11;1
12:13:58.946;7699.9;1
12:13:58.970;7700.2;1
12:13:58.992;7700.2;1
12:13:59.015;7699.69;1
12:13:59.038;7699.06;1
12:13:59.061;7707.86;1
12:13:59.086;7698.34;1
12:13:59.107;7696.19;1
12:13:59.132;7703.79;1
12:13:59.155;7703.79;1
12:13:59.177;7700.97;1
12:13:59.200;7701.6;1
12:13:59.223;7699.44;1
12:13:59.245;7696.71;1
12:13:59.269;7699;1
12:13:59.292;7699;1
12:13:59.317;7697.65;1
12:13:59.339;7702.81;1
12:13:59.361;7699.44;1
12:13:59.386;7693.53;1
12:13:59.409;7701.64;1
12:13:59.429;7701.64;1
12:13:59.453;7698.74;1
12:13:59.475;7703.17;1
12:13:59.498;7699.08;1
12:13:59.524;7698.96;1
12:13:59.546;7696.74;1
12:13:59.568;7699.88;1
12:13:59.591;7699.88;1
12:13:59.614;7698.58;1
12:13:59.637;7699.6;1
12:13:59.661;7700.57;1
12:13:59.684;7702.71;1
12:13:59.706;7695.86;1
12:13:59.730;7695.86;1
12:13:59.753;7699.75;1
12:13:59.775;7699.75;1
12:13:59.798;7702.58;1
12:13:59.821;7703.04;1
12:13:59.847;7695.59;1
12:13:59.869;7699.17;1
12:13:59.891;7700.53;1
12:13:59.913;7700.53;1
12:13:59.937;7697.74;1
12:13:59.962;7697.38;1
12:13:59.986;7699.09;1
12:14:00.005;7701.02;1
12:14:00.031;7700.05;1
12:14:00.052;7700.05;1
12:14:00.076;7700.61;1
12:14:00.097;7699.48;1
12:14:00.120;7697.07;1
12:14:00.143;7698.55;1
12:14:00.169;7701.03;1
12:14:00.189;7697.93;1
12:14:00.212;7700.6;1
12:14:00.235;7700.6;1
12:14:00.258;7701.69;1
12:14:00.283;7702.33;1
12:14:00.305;7699.52;1
12:14:00.328;7696.5;1
12:14:00.351;7696.5;1
12:14:00.374;7698.04;1
12:14:00.397;7702.2;1
12:14:00.421;7702.61;1
12:14:00.443;7704.01;1
12:14:00.468;7694.91;1
12:14:00.490;7700.49;1
12:14:00.511;7700.49;1
12:14:00.536;7700.55;1
12:14:00.557;7701.14;1
12:14:00.581;7702.48;1
12:14:00.604;7703.58;1
12:14:00.628;7701.23;1
12:14:00.649;7698.36;1
12:14:00.673;7698.36;1
12:14:00.696;7701.12;1
12:14:00.717;7699.48;1
12:14:00.743;7701.04;1
12:14:00.764;7698.84;1
12:14:00.786;7701.33;1
12:14:00.809;7699.99;1
12:14:00.834;7699.99;1
12:14:00.857;7698.18;1
12:14:00.881;7699.41;1
12:14:00.905;7702.33;1
12:14:00.925;7698.49;1
12:14:00.948;7698.49;1
12:14:00.970;7702.06;1
12:14:00.993;7694.91;1
12:14:01.017;7701.38;1
12:14:01.040;7698.34;1
12:14:01.064;7703.22;1
12:14:01.089;7703.22;1
12:14:01.108;7703.61;1
12:14:01.132;7694.63;1
12:14:01.155;7701.45;1
12:14:01.177;7700.22;1
12:14:01.202;7700.23;1
12:14:01.223;7696.52;1
12:14:01.246;7700.81;1
12:14:01.270;7701.22;1
12:14:01.294;7701.22;1
12:14:01.316;7700.53;1
12:14:01.338;7700.99;1
12:14:01.364;7697.36;1
12:14:01.387;7701.6;1
12:14:01.407;7701.6;1
12:14:01.430;7699;1
12:14:01.455;7700.48;1
12:14:01.478;7696.73;1
12:14:01.500;7694.77;1
12:14:01.523;7698.9;1
12:14:01.545;7700.31;1
12:14:01.568;7700.31;1
12:14:01.592;7699.76;1
12:14:01.614;7697.33;1
12:14:01.640;7699.08;1
12:14:01.662;7697.72;1
12:14:01.685;7700.76;1
12:14:01.706;7702.92;1
12:14:01.730;7702.92;1
12:14:01.754;7703.35;1
12:14:01.777;7694.9;1
12:14:01.800;7693.55;1
12:14:01.824;7697.11;1
12:14:01.846;7696.33;1
12:14:01.868;7700.56;1
12:14:01.890;7698.18;1
12:14:01.913;7698.18;1
12:14:01.936;7698.82;1
12:14:01.959;7696.51;1
12:14:01.983;7702.61;1
12:14:02.005;7702.61;1
12:14:02.028;7700.47;1
12:14:02.051;7699.23;1
12:14:02.074;7699.09;1
12:14:02.097;7699.09;1
12:14:02.122;7699.09;1
12:14:02.144;7700.75;1
12:14:02.166;7695.7;1
12:14:02.190;7698.78;1
12:14:02.212;7703.29;1
12:14:02.237;7697.88;1
12:14:02.259;7701.5;1
12:14:02.283;7698.54;1
12:14:02.304;7698.54;1
12:14:02.329;7699.71;1
12:14:02.350;7697.86;1
12:14:02.374;7699.91;1
12:14:02.397;7694.24;1
12:14:02.421;7700.97;1
12:14:02.442;7699.18;1
12:14:02.466;7698.91;1
12:14:02.489;7699.89;1
12:14:02.513;7699.89;1
12:14:02.536;7697.16;1
12:14:02.558;7700.02;1
12:14:02.584;7701.56;1
12:14:02.603;7699.59;1
12:14:02.627;7699.59;1
12:14:02.650;7695.03;1
12:14:02.674;7695.03;1
12:14:02.697;7700.39;1
12:14:02.721;7702.32;1
12:14:02.743;7696.94;1
12:14:02.765;7696.89;1
12:14:02.787;7697.14;1
12:14:02.810;7699.24;1
12:14:02.834;7699.24;1
12:14:02.857;7700.2;1
12:14:02.881;7698.54;1
12:14:02.905;7697.03;1
12:14:02.925;7700.14;1
12:14:02.950;7698.46;1
12:14:02.971;7698.46;1
12:14:02.995;7700.99;1
12:14:03.019;7699.95;1
12:14:03.041;7701.08;1
12:14:03.063;7696.97;1
12:14:03.088;7699.28;1
12:14:03.110;7698.09;1
12:14:03.134;7698.09;1
12:14:03.155;7701.12;1
12:14:03.183;7701.06;1
12:14:03.202;7699.36;1
12:14:03.224;7699.36;1
12:14:03.247;7698.6;1
12:14:03.271;7697.2;1
12:14:03.293;7697.2;1
12:14:03.318;7696.94;1
12:14:03.340;7701.4;1
12:14:03.362;7700;1
12:14:03.387;7697.85;1
12:14:03.409;7698.95;1
12:14:03.433;7698.95;1
12:14:03.454;7697.02;1
12:14:03.479;7698.63;1
12:14:03.500;7698.28;1
12:14:03.525;7698.28;1
12:14:03.546;7702.93;1
12:14:03.569;7700.1;1
12:14:03.594;7701.45;1
12:14:03.615;7694.67;1
12:14:03.641;7698.94;1
12:14:03.663;7701.88;1
12:14:03.687;7699.03;1
12:14:03.709;7699.03;1
12:14:03.731;7698.08;1
12:14:03.754;7699.08;1
12:14:03.777;7698.62;1
12:14:03.800;7693.72;1
12:14:03.824;7701.9;1
12:14:03.846;7699.33;1
12:14:03.868;7697.84;1
12:14:03.892;7697.84;1
12:14:03.916;7699.29;1
12:14:03.939;7700.77;1
12:14:03.961;7701.53;1
12:14:03.984;7701.27;1
12:14:04.006;7698.28;1
12:14:04.030;7698.15;1
12:14:04.053;7698.15;1
12:14:04.075;7693.82;1
12:14:04.101;7696.95;1
12:14:04.121;7701.68;1
12:14:04.145;7699.06;1
12:14:04.168;7699.58;1
12:14:04.192;7699.58;1
12:14:04.215;7699.72;1
12:14:04.237;7694.91;1
12:14:04.259;7698.42;1
12:14:04.288;7698.59;1
12:14:04.305;7697.65;1
12:14:04.329;7700.93;1
12:14:04.351;7700.93;1
12:14:04.374;7696.91;1
12:14:04.399;7699.7;1
12:14:04.423;7696.07;1
12:14:04.445;7702.48;1
12:14:04.469;7702.07;1
12:14:04.490;7697.38;1
12:14:04.512;7697.38;1
12:14:04.538;7697.92;1
12:14:04.560;7702.16;1
12:14:04.582;7699.93;1
12:14:04.605;7702.38;1
12:14:04.627;7696.72;1
12:14:04.652;7696.72;1
12:14:04.675;7697.45;1
12:14:04.696;7703.24;1
12:14:04.719;7698.1;1
12:14:04.742;7694.49;1
12:14:04.765;7698.5;1
12:14:04.789;7700.69;1
12:14:04.812;7697.84;1
12:14:04.835;7697.84;1
12:14:04.857;7697.85;1
12:14:04.884;7699.44;1
12:14:04.903;7693.37;1
12:14:04.929;7700.74;1
12:14:04.950;7700.74;1
12:14:04.973;7700.84;1
12:14:04.995;7700.84;1
12:14:05.018;7703.36;1
12:14:05.041;7695.67;1
12:14:05.064;7693.75;1
12:14:05.087;7699.32;1
12:14:05.110;7699.32;1
12:14:05.133;7698.31;1
12:14:05.156;7697.98;1
12:14:05.181;7697.51;1
12:14:05.202;7697.22;1
12:14:05.225;7698.77;1
12:14:05.248;7696.57;1
12:14:05.271;7697.45;1
12:14:05.294;7697.45;1
12:14:05.318;7697.45;1
12:14:05.341;7696.48;1
12:14:05.363;7700.21;1
12:14:05.387;7697.26;1
12:14:05.411;7699.68;1
12:14:05.434;7701.86;1
12:14:05.456;7699.6;1
12:14:05.483;7698.5;1
12:14:05.502;7698.5;1
12:14:05.524;7698.51;1
12:14:05.548;7697.6;1
12:14:05.571;7700.36;1
12:14:05.596;7700.25;1
12:14:05.617;7699.3;1
12:14:05.640;7699.3;1
12:14:05.664;7693.12;1
12:14:05.686;7695.5;1
12:14:05.710;7699.46;1
12:14:05.733;7696.98;1
12:14:05.757;7698.82;1
12:14:05.777;7696.32;1
12:14:05.803;7699.58;1
12:14:05.823;7699.78;1
12:14:05.847;7700.69;1
12:14:05.870;7694.43;1
12:14:05.892;7694.43;1
12:14:05.915;7698.92;1
12:14:05.938;7696.89;1
12:14:05.961;7698.39;1
12:14:05.986;7698.8;1
12:14:06.008;7699.7;1
12:14:06.031;7699.7;1
12:14:06.056;7700.84;1
12:14:06.076;7693.73;1
12:14:06.100;7697.28;1
12:14:06.123;7696.63;1
12:14:06.146;7699.05;1
12:14:06.169;7695.52;1
12:14:06.192;7695.52;1
12:14:06.215;7696.43;1
12:14:06.238;7696.43;1
12:14:06.261;7699.97;1
12:14:06.285;7699.97;1
12:14:06.308;7699.28;1
12:14:06.331;7696.28;1
12:14:06.353;7696.94;1
12:14:06.376;7696.94;1
12:14:06.399;7699.2;1
12:14:06.422;7701.48;1
12:14:06.445;7696.88;1
12:14:06.468;7697.81;1
12:14:06.491;7699.14;1
12:14:06.514;7699.14;1
12:14:06.537;7700.81;1
12:14:06.560;7697.36;1
12:14:06.584;7697.36;1
12:14:06.606;7696.93;1
12:14:06.629;7697.15;1
12:14:06.652;7699.81;1
12:14:06.675;7694.31;1
12:14:06.699;7694.31;1
12:14:06.723;7694.31;1
12:14:06.744;7697.47;1
12:14:06.767;7697.11;1
12:14:06.792;7700;1
12:14:06.815;7694.38;1
12:14:06.839;7700.4;1
12:14:06.859;7702.52;1
12:14:06.887;7695.95;1
12:14:06.906;7695.95;1
12:14:06.928;7696.4;1
12:14:06.953;7700.07;1
12:14:06.976;7699.34;1
12:14:07.000;7699.46;1
12:14:07.020;7699.46;1
12:14:07.047;7699.7;1
12:14:07.066;7692.96;1
12:14:07.089;7692.96;1
12:14:07.111;7699.08;1
12:14:07.136;7695.74;1
12:14:07.159;7698.72;1
12:14:07.186;7700.49;1
12:14:07.206;7698.49;1
12:14:07.227;7698.25;1
12:14:07.250;7698.25;1
12:14:07.274;7697.74;1
12:14:07.297;7695.97;1
12:14:07.321;7695.15;1
12:14:07.343;7703.06;1
12:14:07.364;7700.03;1
12:14:07.388;7692.88;1
12:14:07.410;7692.88;1
12:14:07.436;7697.26;1
12:14:07.458;7698.4;1
12:14:07.483;7697.52;1
12:14:07.502;7696.3;1
12:14:07.525;7698.15;1
12:14:07.548;7698.94;1
12:14:07.573;7698.94;1
12:14:07.594;7699.56;1
12:14:07.617;7694.6;1
12:14:07.640;7700;1
12:14:07.663;7699.98;1
12:14:07.689;7699.98;1
12:14:07.709;7699.26;1
12:14:07.732;7694.31;1
12:14:07.755;7698.98;1
12:14:07.780;7698.98;1
12:14:07.803;7698.98;1
12:14:07.824;7697.99;1
12:14:07.848;7699.85;1
12:14:07.870;7698.94;1
12:14:07.895;7698.94;1
12:14:07.917;7696.34;1
12:14:07.939;7696.34;1
12:14:07.964;7697.56;1
12:14:07.989;7696.82;1
12:14:08.009;7698.77;1
12:14:08.032;7698.32;1
12:14:08.056;7696.2;1
12:14:08.079;7697.3;1
12:14:08.103;7697.3;1
12:14:08.126;7698.4;1
12:14:08.147;7695.15;1
12:14:08.169;7695.25;1
12:14:08.193;7699.2;1
12:14:08.215;7697.76;1
12:14:08.239;7698.12;1
12:14:08.264;7697.61;1
12:14:08.287;7697.61;1
12:14:08.311;7697.4;1
12:14:08.332;7698.13;1
12:14:08.355;7698.59;1
12:14:08.379;7698.59;1
12:14:08.402;7700.15;1
12:14:08.422;7701.98;1
12:14:08.447;7702.4;1
12:14:08.469;7697.02;1
12:14:08.493;7697.02;1
12:14:08.514;7702.18;1
12:14:08.540;7694.13;1
12:14:08.562;7699.34;1
12:14:08.584;7699.38;1
12:14:08.606;7700.2;1
12:14:08.629;7695.97;1
12:14:08.654;7695.97;1
12:14:08.676;7700.27;1
12:14:08.699;7699.99;1
12:14:08.723;7702.28;1
12:14:08.745;7702.79;1
12:14:08.767;7696.14;1
12:14:08.792;7696.14;1
12:14:08.813;7700.28;1
12:14:08.839;7700.52;1
12:14:08.861;7698.93;1
12:14:08.884;7696.22;1
12:14:08.907;7696.58;1
12:14:08.928;7704.31;1
12:14:08.951;7704.31;1
12:14:08.975;7700.43;1
12:14:08.998;7699.47;1
12:14:09.022;7700.75;1
12:14:09.044;7696.89;1
12:14:09.067;7701.58;1
12:14:09.091;7701.58;1
12:14:09.112;7701.56;1
12:14:09.138;7704.4;1
12:14:09.160;7698.98;1
12:14:09.182;7702.79;1
12:14:09.204;7700.83;1
12:14:09.227;7700.83;1
12:14:09.250;7699.76;1
12:14:09.275;7699.76;1
12:14:09.296;7703.37;1
12:14:09.319;7703.99;1
12:14:09.342;7703.99;1
12:14:09.365;7696.2;1
12:14:09.389;7700.45;1
12:14:09.411;7702.33;1
12:14:09.434;7702.33;1
12:14:09.457;7701.94;1
12:14:09.483;7702.74;1
12:14:09.505;7702.74;1
12:14:09.528;7704.82;1
12:14:09.550;7703.56;1
12:14:09.572;7702.96;1
12:14:09.595;7702.96;1
12:14:09.618;7700.71;1
12:14:09.642;7700.71;1
12:14:09.666;7704.54;1
12:14:09.689;7704.28;1
12:14:09.711;7699.04;1
12:14:09.733;7700.03;1
12:14:09.757;7703.19;1
12:14:09.784;7703.11;1
12:14:09.805;7703.11;1
12:14:09.826;7701.25;1
12:14:09.849;7702.72;1
12:14:09.873;7700.24;1
12:14:09.897;7703.64;1
12:14:09.917;7702.45;1
12:14:09.943;7699.78;1
12:14:09.965;7698.2;1
12:14:09.989;7701.9;1
12:14:10.010;7701.9;1
12:14:10.034;7705.08;1
12:14:10.057;7702.49;1
12:14:10.080;7698.37;1
12:14:10.101;7705.26;1
12:14:10.125;7703.46;1
12:14:10.148;7703.46;1
12:14:10.171;7702.12;1
12:14:10.193;7698.24;1
12:14:10.219;7697.65;1
12:14:10.241;7705.17;1
12:14:10.262;7701.71;1
12:14:10.287;7698.92;1
12:14:10.309;7698.92;1
12:14:10.331;7699.46;1
12:14:10.354;7700.87;1
12:14:10.380;7699.85;1
12:14:10.403;7702.15;1
12:14:10.423;7701.8;1
12:14:10.449;7698.39;1
12:14:10.470;7698.21;1
12:14:10.492;7698.21;1
12:14:10.515;7704.76;1
12:14:10.538;7705.83;1
12:14:10.561;7697.24;1
12:14:10.584;7697.24;1
12:14:10.607;7702.37;1
12:14:10.630;7701.46;1
12:14:10.653;7702.68;1
12:14:10.676;7702.68;1
12:14:10.699;7702.68;1
12:14:10.722;7699.16;1
12:14:10.745;7699.16;1
12:14:10.768;7701.77;1
12:14:10.792;7700.39;1
12:14:10.814;7700.39;1
12:14:10.837;7700.39;1
12:14:10.860;7698.22;1
12:14:10.885;7698.22;1
12:14:10.908;7699.36;1
12:14:10.931;7702.99;1
12:14:10.952;7699.82;1
12:14:10.975;7695.41;1
12:14:10.999;7700.41;1
12:14:11.022;7700.41;1
12:14:11.045;7699.88;1
12:14:11.068;7697.34;1
12:14:11.091;7699.17;1
12:14:11.115;7698.17;1
12:14:11.136;7696.95;1
12:14:11.160;7698.23;1
12:14:11.186;7699.05;1
12:14:11.205;7699.05;1
12:14:11.229;7699.42;1
12:14:11.252;7698.91;1
12:14:11.275;7701.28;1
12:14:11.297;7700.82;1
12:14:11.321;7698.5;1
12:14:11.346;7703.63;1
12:14:11.366;7701.8;1
12:14:11.389;7701.8;1
12:14:11.412;7694.28;1
12:14:11.435;7697.57;1
12:14:11.460;7699.6;1
12:14:11.486;7697.84;1
12:14:11.507;7697.84;1
12:14:11.527;7697.93;1
12:14:11.551;7698.58;1
12:14:11.573;7694.99;1
12:14:11.596;7701.37;1
12:14:11.620;7698.57;1
12:14:11.645;7696.23;1
12:14:11.666;7696.57;1
12:14:11.688;7696.57;1
12:14:11.712;7699.62;1
12:14:11.735;7701.68;1
12:14:11.757;7694.05;1
12:14:11.784;7698.39;1
12:14:11.803;7700.96;1
12:14:11.826;7700.96;1
12:14:11.850;7696.87;1
12:14:11.874;7699.75;1
12:14:11.897;7695.93;1
12:14:11.921;7700.03;1
12:14:11.943;7700.39;1
12:14:11.966;7700.35;1
12:14:11.987;7698.14;1
12:14:12.012;7698.14;1
12:14:12.035;7698.31;1
12:14:12.057;7701.04;1
12:14:12.081;7696.34;1
12:14:12.104;7700.06;1
12:14:12.125;7695.31;1
12:14:12.148;7695.31;1
12:14:12.172;7697.61;1
12:14:12.197;7699.4;1
12:14:12.219;7700.16;1
12:14:12.241;7700.31;1
12:14:12.263;7697.32;1
12:14:12.288;7700.13;1
12:14:12.309;7700.13;1
12:14:12.333;7699.19;1
12:14:12.355;7698.83;1
12:14:12.383;7700.97;1
